commodity_id,commodity,country_id,country,local_region_id,local_region,market,currency_id,cur_name,unit,month,conflict,precipitation,inflation,price
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,2,1,0.009751724137931034,2.8858511447906494,800.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,3,1,0.0072064516129032264,2.8858511447906494,875.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,4,1,0.015025,2.8858511447906494,800.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,5,1,0.0,2.8858511447906494,866.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,6,1,0.0,2.8858511447906494,1000.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,7,1,0.0,2.8858511447906494,998.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,8,1,0.0,2.8858511447906494,1100.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,9,1,0.0,2.8858511447906494,985.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,10,1,0.0,2.8858511447906494,985.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,12,1,0.0453,2.8858511447906494,980.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,1,1,0.006029032258064515,1.0,948.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,2,1,0.009751724137931034,1.0,920.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,3,1,0.0072064516129032264,1.0,1000.0
55,Bread,59,congo,974,Lekoumou,Sibiti,48,XAF,KG,5,1,0.0,1.0,1122.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,1,1,0.006029032258064515,2.8858511447906494,800.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,2,1,0.009751724137931034,2.8858511447906494,810.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,3,1,0.0072064516129032264,2.8858511447906494,800.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,4,1,0.015025,2.8858511447906494,800.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,5,1,0.0,2.8858511447906494,812.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,6,1,0.0,2.8858511447906494,800.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,7,1,0.0,2.8858511447906494,871.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,8,1,0.0,2.8858511447906494,906.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,9,1,0.0,2.8858511447906494,800.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,10,1,0.0,2.8858511447906494,880.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,12,1,0.0453,2.8858511447906494,935.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,1,1,0.006029032258064515,1.0,961.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,2,1,0.009751724137931034,1.0,800.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,3,1,0.0072064516129032264,1.0,800.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,4,1,0.015025,1.0,870.0
55,Bread,59,congo,970,Bouenza,Nkayi,48,XAF,KG,5,1,0.0,1.0,880.0
55,Bread,59,congo,971,Cuvette,Owando,48,XAF,KG,1,1,0.006029032258064515,2.8858511447906494,1500.0
55,Bread,59,congo,971,Cuvette,Owando,48,XAF,KG,2,1,0.009751724137931034,2.8858511447906494,1555.0
55,Bread,59,congo,971,Cuvette,Owando,48,XAF,KG,3,1,0.0072064516129032264,2.8858511447906494,1500.0
55,Bread,59,congo,971,Cuvette,Owando,48,XAF,KG,4,1,0.015025,2.8858511447906494,1500.0
55,Bread,59,congo,971,Cuvette,Owando,48,XAF,KG,5,1,0.0,2.8858511447906494,1500.0
55,Bread,59,congo,971,Cuvette,Owando,48,XAF,KG,6,1,0.0,2.8858511447906494,1500.0
55,Bread,59,congo,971,Cuvette,Owando,48,XAF,KG,12,1,0.0453,2.8858511447906494,1405.0
55,Bread,59,congo,971,Cuvette,Owando,48,XAF,KG,1,1,0.006029032258064515,1.0,1333.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,1,0,0.0009032258064516131,1.3418649435043335,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,2,0,0.0004827586206896551,1.3418649435043335,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,3,0,0.001961290322580645,1.3418649435043335,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,4,0,0.0034349999999999997,1.3418649435043335,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,5,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,6,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,7,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,8,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,9,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,10,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,11,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,12,0,0.0005,1.3418649435043335,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,1,0,0.0009032258064516131,-0.8473897576332092,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,2,0,0.0004827586206896551,-0.8473897576332092,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,3,0,0.001961290322580645,-0.8473897576332092,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,4,0,0.0034349999999999997,-0.8473897576332092,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,5,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,6,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,10,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,11,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,12,0,0.0005,-0.8473897576332092,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,1,0,0.0009032258064516131,2.7384121417999268,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,2,0,0.0004827586206896551,2.7384121417999268,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,3,0,0.001961290322580645,2.7384121417999268,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,5,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,6,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,7,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,8,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,9,0,0.0,2.7384121417999268,25.0
55,Bread,70,djibouti,1095,Djibouti,Arta,59,DJF,Unit,12,0,0.0005,2.7384121417999268,25.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,1,0,0.0009032258064516131,1.3418649435043335,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,2,0,0.0004827586206896551,1.3418649435043335,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,3,0,0.001961290322580645,1.3418649435043335,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,4,0,0.0034349999999999997,1.3418649435043335,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,5,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,6,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,7,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,8,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,9,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,10,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,11,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,12,0,0.0005,1.3418649435043335,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,1,0,0.0009032258064516131,-0.8473897576332092,22.5
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,2,0,0.0004827586206896551,-0.8473897576332092,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,3,0,0.001961290322580645,-0.8473897576332092,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,4,0,0.0034349999999999997,-0.8473897576332092,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,5,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,6,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,10,0,0.0,-0.8473897576332092,25.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,11,0,0.0,-0.8473897576332092,25.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,12,0,0.0005,-0.8473897576332092,25.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,1,0,0.0009032258064516131,2.7384121417999268,25.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,2,0,0.0004827586206896551,2.7384121417999268,25.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,3,0,0.001961290322580645,2.7384121417999268,25.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,5,0,0.0,2.7384121417999268,25.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,6,0,0.0,2.7384121417999268,25.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,7,0,0.0,2.7384121417999268,25.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,8,0,0.0,2.7384121417999268,25.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,9,0,0.0,2.7384121417999268,25.0
55,Bread,70,djibouti,1093,Ali Sabieh,Ali Sabieh,59,DJF,Unit,12,0,0.0005,2.7384121417999268,25.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,1,0,0.0009032258064516131,1.3418649435043335,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,2,0,0.0004827586206896551,1.3418649435043335,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,3,0,0.001961290322580645,1.3418649435043335,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,4,0,0.0034349999999999997,1.3418649435043335,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,5,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,6,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,7,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,8,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,9,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,10,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,11,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,12,0,0.0005,1.3418649435043335,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,1,0,0.0009032258064516131,-0.8473897576332092,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,2,0,0.0004827586206896551,-0.8473897576332092,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,3,0,0.001961290322580645,-0.8473897576332092,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,4,0,0.0034349999999999997,-0.8473897576332092,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,5,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,6,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,10,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,11,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,12,0,0.0005,-0.8473897576332092,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,2,0,0.0004827586206896551,2.7384121417999268,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,3,0,0.001961290322580645,2.7384121417999268,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,5,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,6,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,7,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,8,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,9,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1094,Dikhil,Dikhil,59,DJF,Unit,12,0,0.0005,2.7384121417999268,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,1,0,0.0009032258064516131,1.3418649435043335,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,2,0,0.0004827586206896551,1.3418649435043335,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,3,0,0.001961290322580645,1.3418649435043335,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,4,0,0.0034349999999999997,1.3418649435043335,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,5,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,6,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,7,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,8,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,9,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,10,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,11,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,12,0,0.0005,1.3418649435043335,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,1,0,0.0009032258064516131,-0.8473897576332092,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,2,0,0.0004827586206896551,-0.8473897576332092,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,3,0,0.001961290322580645,-0.8473897576332092,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,4,0,0.0034349999999999997,-0.8473897576332092,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,5,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,6,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,10,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,11,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,12,0,0.0005,-0.8473897576332092,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,1,0,0.0009032258064516131,2.7384121417999268,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,2,0,0.0004827586206896551,2.7384121417999268,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,3,0,0.001961290322580645,2.7384121417999268,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,5,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,6,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,7,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,8,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,9,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1096,Obock,Obock,59,DJF,Unit,12,0,0.0005,2.7384121417999268,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,1,0,0.0009032258064516131,1.3418649435043335,35.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,2,0,0.0004827586206896551,1.3418649435043335,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,3,0,0.001961290322580645,1.3418649435043335,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,4,0,0.0034349999999999997,1.3418649435043335,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,5,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,6,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,7,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,8,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,9,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,10,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,11,0,0.0,1.3418649435043335,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,12,0,0.0005,1.3418649435043335,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,1,0,0.0009032258064516131,-0.8473897576332092,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,2,0,0.0004827586206896551,-0.8473897576332092,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,3,0,0.001961290322580645,-0.8473897576332092,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,4,0,0.0034349999999999997,-0.8473897576332092,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,5,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,6,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,10,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,11,0,0.0,-0.8473897576332092,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,12,0,0.0005,-0.8473897576332092,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,1,0,0.0009032258064516131,2.7384121417999268,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,2,0,0.0004827586206896551,2.7384121417999268,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,3,0,0.001961290322580645,2.7384121417999268,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,5,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,6,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,7,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,8,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,9,0,0.0,2.7384121417999268,30.0
55,Bread,70,djibouti,1097,Tadjourah,Tadjourah,59,DJF,Unit,12,0,0.0005,2.7384121417999268,30.0
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,1,0,9.677419354838707e-05,5.947999477386475,13.33
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,2,0,0.00011379310344827585,5.947999477386475,13.33
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,3,0,8.064516129032258e-05,5.947999477386475,14.29
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,4,0,7.142857142857145e-05,5.947999477386475,14.44
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,5,0,0.0,5.947999477386475,15.0
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,6,0,0.0,5.947999477386475,14.29
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,7,0,0.0,5.947999477386475,14.0
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,8,0,0.0,5.947999477386475,14.0
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,10,0,0.0,6.808454990386963,15.91
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,11,0,0.0,6.808454990386963,15.91
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,1,0,9.677419354838707e-05,7.228792667388916,16.6667
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,3,0,8.064516129032258e-05,7.228792667388916,14.2857
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,4,0,7.142857142857145e-05,7.228792667388916,15.5556
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,5,0,0.0,7.228792667388916,15.5556
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,6,0,0.0,7.228792667388916,15.5556
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,7,0,0.0,7.228792667388916,14.2857
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,9,0,0.0,7.228792667388916,16.6667
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,11,0,0.0,7.228792667388916,15.5556
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,12,0,0.0,7.228792667388916,15.5556
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,1,0,9.677419354838707e-05,8.03419017791748,15.5556
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,2,0,0.00011379310344827585,8.03419017791748,15.2174
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,3,0,8.064516129032258e-05,8.03419017791748,14.0
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,4,0,7.142857142857145e-05,8.03419017791748,15.5556
55,Bread,90,gambia,112869,$Kanifing Municipal Council,Banjul,42,GMD,500 G,5,0,0.0,8.03419017791748,15.5556
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,1,0,9.677419354838707e-05,5.947999477386475,16.67
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,2,0,0.00011379310344827585,5.947999477386475,16.67
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,3,0,8.064516129032258e-05,5.947999477386475,14.29
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,4,0,7.142857142857145e-05,5.947999477386475,14.0
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,5,0,0.0,5.947999477386475,14.29
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,6,0,0.0,5.947999477386475,14.71
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,7,0,0.0,5.947999477386475,13.75
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,8,0,0.0,5.947999477386475,13.75
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,10,0,0.0,6.808454990386963,15.5556
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,11,0,0.0,6.808454990386963,15.56
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,1,0,9.677419354838707e-05,7.228792667388916,18.1818
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,3,0,8.064516129032258e-05,7.228792667388916,16.3043
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,4,0,7.142857142857145e-05,7.228792667388916,15.5556
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,5,0,0.0,7.228792667388916,15.5556
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,6,0,0.0,7.228792667388916,14.5455
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,7,0,0.0,7.228792667388916,18.1818
55,Bread,90,gambia,1285,Central River,Bansang,42,GMD,500 G,9,0,0.0,7.228792667388916,16.6667
